country;country_code;population;indicator;weekly_count_cases;weekly_count_death;year_week;rate_14_day_cases;rate_14_day_death;cumulative_count_cases;cumulative_count_death;death_general_men;death_general_woman;union_key;FirstDose;TargetGroup
France;FRA;67656682;cases;226159;1929;2021-12;608.7277529;56.44675274;4330716;107142;6694;6398;France2021-12;3002;ALL
France;FRA;67656682;cases;244901;2040;2021-13;696.2505196;58.66382865;4575617;109182;6868;6648;France2021-13;66291;ALL
France;FRA;67656682;cases;205883;2188;2021-14;666.2815655;62.49197973;4781500;111370;6788;6498;France2021-14;186274;ALL
France;FRA;67656682;cases;205276;2053;2021-15;607.7138101;62.68412631;4986776;113423;6838;6524;France2021-15;5179;ALL
France;FRA;67656682;cases;182848;2128;2021-16;573.6669144;61.79729594;5169624;115551;6977;6538;France2021-16;50023;ALL
France;FRA;67656682;cases;146406;2040;2021-17;486.6540751;61.60514936;5316030;117591;6718;6306;France2021-17;15174;ALL
France;FRA;67656682;cases;109742;1584;2021-18;378.5997073;53.56455405;5425772;119175;6484;6293;France2021-18;139908;ALL
France;FRA;67656682;cases;84111;1257;2021-19;286.5245446;41.99141779;5509883;120432;5992;5804;France2021-19;171344;ALL
France;FRA;67656682;cases;85437;994;2021-20;250.6005246;33.2709192;5595320;121426;5827;5689;France2021-20;218148;ALL
France;FRA;67656682;cases;63401;804;2021-21;219.9900965;26.57534994;5658721;122230;5691;5674;France2021-21;145223;ALL
France;FRA;67656682;cases;49066;604;2021-22;166.2319178;20.81095257;5707787;122834;5742;5398;France2021-22;160486;ALL
France;FRA;67656682;cases;29340;398;2021-23;115.888036;14.8100671;5737127;123232;5579;5422;France2021-23;101626;ALL
France;FRA;67656682;cases;17288;332;2021-24;68.91854377;10.78976944;5754415;123564;5742;5419;France2021-24;66096;ALL
France;FRA;67656682;cases;12858;254;2021-25;44.55731364;8.661376566;5767273;123818;5261;4894;France2021-25;48716;ALL
France;FRA;67656682;cases;15749;209;2021-26;42.28259376;6.843374317;5783022;124027;5292;5147;France2021-26;5578;ALL
France;FRA;67656682;cases;25738;165;2021-27;61.3198856;5.527909276;5808760;124192;5555;5272;France2021-27;882608;ALL
France;FRA;67656682;cases;51040;124;2021-28;113.4817696;4.271566259;5859800;124316;5419;5208;France2021-28;3567;ALL
France;FRA;67656682;cases;122790;147;2021-29;256.9295373;4.005517149;5982590;124463;5939;5890;France2021-29;1615502;ALL
France;FRA;67656682;cases;153108;298;2021-30;407.7912068;6.577325208;6135698;124761;5580;5441;France2021-30;265260;ALL
France;FRA;67656682;cases;158592;362;2021-31;460.7083747;9.755134016;6294290;125123;5590;5451;France2021-31;90527;ALL
France;FRA;67656682;cases;166422;484;2021-32;480.3871405;12.50430815;6460712;125607;6070;6074;France2021-32;20900;ALL
France;FRA;67656682;cases;149868;850;2021-33;467.492627;19.71719512;6610580;126457;5992;5936;France2021-33;6695;ALL
France;FRA;67656682;cases;125261;765;2021-34;406.6545859;23.87051733;6735841;127222;5867;5710;France2021-34;483464;ALL
France;FRA;67656682;cases;95498;708;2021-35;326.2929743;21.77168546;6831339;127930;6028;5967;France2021-35;12886;ALL
France;FRA;67656682;cases;70669;633;2021-36;245.6032355;19.82065866;6902008;128563;6209;6022;France2021-36;275161;ALL
France;FRA;67656682;cases;51163;507;2021-37;180.0738617;16.84977694;6953171;129070;5704;5622;France2021-37;2784;ALL
France;FRA;67656682;cases;39700;421;2021-38;134.3001124;13.71630965;6992871;129491;5721;5563;France2021-38;134551;ALL
France;FRA;67656682;cases;33506;345;2021-39;108.2021728;11.32186766;7026377;129836;5892;5759;France2021-39;5190;ALL
France;FRA;67656682;cases;29250;253;2021-40;92.75654399;8.838742639;7055627;130089;5872;5852;France2021-40;43564;ALL
France;FRA;67656682;cases;32843;209;2021-41;91.77659643;6.828593811;7088470;130298;6315;6075;France2021-41;5354;ALL
France;FRA;67656682;cases;36085;204;2021-42;101.8790723;6.104349013;7124555;130502;6066;6209;France2021-42;30367;ALL
France;FRA;67656682;cases;39946;211;2021-43;112.3776658;6.133910025;7164501;130713;6210;6346;France2021-43;9656;ALL
France;FRA;67656682;cases;49560;242;2021-44;132.2943978;6.695569257;7214061;130955;5895;6078;France2021-44;3003;ALL
France;FRA;67656682;cases;68055;256;2021-45;173.8409223;7.36069203;7282116;131211;6232;6174;France2021-45;0;ALL
France;FRA;67656682;cases;122268;334;2021-46;281.307026;8.72049859;7404384;131545;6354;6199;France2021-46;11550;ALL
France;FRA;67656682;cases;198036;477;2021-47;473.4255221;11.98699044;7602420;132022;6578;6550;France2021-47;10194;ALL
France;FRA;67656682;cases;292049;658;2021-48;724.3704325;16.77587441;7894469;132680;6928;6837;France2021-48;876;ALL
France;FRA;67656682;cases;341145;943;2021-49;935.892777;23.66359024;8235614;133623;7127;7150;France2021-49;598;ALL
France;FRA;67656682;cases;365223;1084;2021-50;1044.047652;29.96008583;8600837;134707;7022;7153;France2021-50;9752;ALL
France;FRA;67656682;cases;526052;1198;2021-51;1317.349556;33.72911489;9126889;135905;7453;7491;France2021-51;1161;ALL
France;FRA;67656682;cases;1151117;1375;2021-52;2478.940661;38.03024216;10278006;137280;7491;7531;France2021-52;9931;ALL
France;FRA;67656682;cases;1752836;1551;2022-01;4292.189499;43.24776081;12030842;138831;7512;7397;France2022-01;0;ALL
France;FRA;67656682;cases;2028035;1587;2022-02;5588.318682;46.3812281;14058877;140418;7365;7582;France2022-02;0;ALL
France;FRA;67656682;cases;2486551;1771;2022-03;6672.786584;49.63293943;16545428;142189;7433;7453;France2022-03;613;ALL
France;FRA;67656682;cases;2404210;2082;2022-04;7228.792272;56.94928995;18949638;144271;7922;7543;France2022-04;3786;ALL
France;FRA;67656682;cases;1772483;2130;2022-05;6173.36363;62.25549163;20722121;146401;7702;7808;France2022-05;47631;ALL
France;FRA;67656682;cases;1004471;2146;2022-06;4104.47855;63.20144402;21726592;148547;7420;7237;France2022-06;12809;ALL
France;FRA;67656682;cases;597768;1872;2022-07;2368.190329;59.38807345;22324360;150419;6929;7135;France2022-07;23926;ALL
France;FRA;67656682;cases;413598;1464;2022-08;1494.850132;49.3077683;22737958;151883;6568;6461;France2022-08;522;ALL
France;FRA;67656682;cases;363517;1163;2022-09;1148.615299;38.82838949;23101475;153046;6590;6519;France2022-09;100;ALL
France;FRA;67656682;cases;443492;871;2022-10;1192.800144;30.06354938;23544967;153917;6492;6364;France2022-10;165;ALL
France;FRA;67656682;cases;606139;839;2022-11;1551.407738;25.27466541;24151106;154756;6258;6412;France2022-11;139;ALL
France;FRA;67656682;cases;870396;766;2022-12;2182.393455;23.72271227;25021502;155522;6323;6352;France2022-12;149;ALL
France;FRA;67656682;cases;976409;842;2022-13;2729.671254;23.76705378;25997911;156364;6508;6556;France2022-13;418;ALL
France;FRA;67656682;cases;945487;834;2022-14;2840.659552;24.7721282;26943398;157198;6601;6721;France2022-14;17;ALL
France;FRA;67656682;cases;839741;902;2022-15;2638.657332;25.65895856;27783139;158100;6620;6804;France2022-15;98;ALL
France;FRA;67656682;cases;556868;932;2022-16;2064.258782;27.10744816;28340007;159032;6378;6499;France2022-16;269;ALL
France;FRA;67656682;cases;394610;900;2022-17;1406.332637;27.07788715;28734617;159932;6062;6202;France2022-17;172;ALL
France;FRA;67656682;cases;280491;778;2022-18;997.8334439;24.80168921;29015108;160710;6075;6069;France2022-18;541;ALL
France;FRA;67656682;cases;231421;630;2022-19;756.6318431;20.81095257;29246529;161340;5632;5825;France2022-19;573;ALL
France;FRA;67656682;cases;175968;487;2022-20;602.1415594;16.5098253;29422497;161827;5263;5272;France2022-20;363;ALL
France;FRA;67656682;cases;125080;321;2022-21;444.9641796;11.94264892;29547577;162148;:;:;France2022-21;177;ALL
France;FRA;67656682;cases;156673;331;2022-22;416.4451931;9.636889967;29704250;162479;:;:;France2022-22;0;
Croatia;HRV;4036355;cases;0;0;2020-01;;0;0;0;491;542;Croatia2020-01;0;
Croatia;HRV;4036355;cases;0;0;2020-02;0;0;0;0;509;547;Croatia2020-02;0;
Croatia;HRV;4036355;cases;0;0;2020-03;0;0;0;0;509;507;Croatia2020-03;0;
Croatia;HRV;4036355;cases;0;0;2020-04;0;0;0;0;539;595;Croatia2020-04;0;
Croatia;HRV;4036355;cases;0;0;2020-05;0;0;0;0;525;569;Croatia2020-05;0;
Croatia;HRV;4036355;cases;0;0;2020-06;0;0;0;0;494;565;Croatia2020-06;0;
Croatia;HRV;4036355;cases;0;0;2020-07;0;0;0;0;549;542;Croatia2020-07;0;
Croatia;HRV;4036355;cases;0;0;2020-08;0;0;0;0;528;517;Croatia2020-08;0;
Croatia;HRV;4036355;cases;0;0;2020-09;0;0;0;0;498;523;Croatia2020-09;0;
Croatia;HRV;4036355;cases;5;0;2020-10;0.123874139;0;5;0;468;588;Croatia2020-10;0;
Croatia;HRV;4036355;cases;37;0;2020-11;1.040542767;0;42;0;554;528;Croatia2020-11;0;
Croatia;HRV;4036355;cases;157;0;2020-12;4.80631659;0;199;0;562;532;Croatia2020-12;0;
Croatia;HRV;4036355;cases;451;5;2020-13;15.06309529;1.238741389;650;5;553;569;Croatia2020-13;0;
Croatia;HRV;4036355;cases;525;10;2020-14;24.18023192;3.716224168;1175;15;491;521;Croatia2020-14;0;
Croatia;HRV;4036355;cases;418;8;2020-15;23.3626626;4.459469001;1593;23;490;511;Croatia2020-15;0;
Croatia;HRV;4036355;cases;271;24;2020-16;17.06985634;7.927944891;1864;47;463;515;Croatia2020-16;0;
Croatia;HRV;4036355;cases;159;8;2020-17;10.65317595;7.927944891;2023;55;419;449;Croatia2020-17;0;
Croatia;HRV;4036355;cases;66;24;2020-18;5.574336251;7.927944891;2089;79;423;486;Croatia2020-18;0;
Croatia;HRV;4036355;cases;91;11;2020-19;3.889647962;8.671189724;2180;90;452;428;Croatia2020-19;0;
Croatia;HRV;4036355;cases;39;5;2020-20;3.220727612;3.963972445;2219;95;444;464;Croatia2020-20;0;
Croatia;HRV;4036355;cases;18;4;2020-21;1.412165184;2.229734501;2237;99;446;458;Croatia2020-21;0;
Croatia;HRV;4036355;cases;2;4;2020-22;0.495496556;1.981986223;2239;103;436;412;Croatia2020-22;0;
Croatia;HRV;4036355;cases;1;1;2020-23;0.074324483;1.238741389;2240;104;476;496;Croatia2020-23;0;
Croatia;HRV;4036355;cases;5;3;2020-24;0.148648967;0.990993111;2245;107;479;500;Croatia2020-24;0;
Croatia;HRV;4036355;cases;65;0;2020-25;1.734237945;0.743244834;2310;107;419;470;Croatia2020-25;0;
Croatia;HRV;4036355;cases;374;0;2020-26;10.8761494;0;2684;107;448;479;Croatia2020-26;0;
Croatia;HRV;4036355;cases;460;6;2020-27;20.66220637;1.486489667;3144;113;467;503;Croatia2020-27;0;
Croatia;HRV;4036355;cases;571;6;2020-28;25.54284745;2.972979334;3715;119;449;470;Croatia2020-28;0;
Croatia;HRV;4036355;cases;623;1;2020-29;29.58114437;1.734237945;4338;120;440;448;Croatia2020-29;0;
Croatia;HRV;4036355;cases;512;16;2020-30;28.11942953;4.211720723;4850;136;475;499;Croatia2020-30;0;
Croatia;HRV;4036355;cases;403;13;2020-31;22.66896742;7.184700057;5253;149;534;525;Croatia2020-31;0;
Croatia;HRV;4036355;cases;344;8;2020-32;18.50679635;5.202713835;5597;157;453;503;Croatia2020-32;0;
Croatia;HRV;4036355;cases;967;9;2020-33;32.47979922;4.211720723;6564;166;460;466;Croatia2020-33;0;
Croatia;HRV;4036355;cases;1604;5;2020-34;63.69608223;3.46847589;8168;171;449;472;Croatia2020-34;0;
Croatia;HRV;4036355;cases;1948;13;2020-35;88.00018829;4.459469001;10116;184;489;483;Croatia2020-35;0;
Croatia;HRV;4036355;cases;1841;14;2020-36;93.87182247;6.689203502;11957;198;457;474;Croatia2020-36;0;
Croatia;HRV;4036355;cases;1569;26;2020-37;84.48216274;9.909931114;13526;224;482;518;Croatia2020-37;0;
Croatia;HRV;4036355;cases;1389;24;2020-38;73.28394059;12.38741389;14915;248;458;517;Croatia2020-38;0;
Croatia;HRV;4036355;cases;1275;24;2020-39;66.00014122;11.89191734;16190;272;451;512;Croatia2020-39;0;
Croatia;HRV;4036355;cases;1462;26;2020-40;67.80870364;12.38741389;17652;298;564;501;Croatia2020-40;0;
Croatia;HRV;4036355;cases;2781;26;2020-41;105.1195943;12.88291045;20433;324;462;508;Croatia2020-41;0;
Croatia;HRV;4036355;cases;5140;39;2020-42;196.2414109;16.10363806;25573;363;543;553;Croatia2020-42;0;
Croatia;HRV;4036355;cases;10800;74;2020-43;394.9107549;27.9955554;36373;437;553;583;Croatia2020-43;0;
Croatia;HRV;4036355;cases;15115;125;2020-44;642.039662;49.30190729;51488;562;535;621;Croatia2020-44;0;
Croatia;HRV;4036355;cases;15752;232;2020-45;764.7246092;88.44613519;67240;794;644;643;Croatia2020-45;0;
Croatia;HRV;4036355;cases;16959;255;2020-46;810.4093916;120.6534113;84199;1049;672;689;Croatia2020-46;0;
Croatia;HRV;4036355;cases;19512;304;2020-47;903.5627441;138.4912873;103711;1353;770;719;Croatia2020-47;0;
Croatia;HRV;4036355;cases;22894;359;2020-48;1050.601347;164.2571082;126605;1712;742;742;Croatia2020-48;0;
Croatia;HRV;4036355;cases;23741;462;2020-49;1155.374094;203.4013361;150346;2174;901;812;Croatia2020-49;0;
Croatia;HRV;4036355;cases;25533;466;2020-50;1220.754864;229.9104018;175879;2640;881;880;Croatia2020-50;0;
Croatia;HRV;4036355;cases;19076;537;2020-51;1105.180293;248.4915227;194955;3177;919;866;Croatia2020-51;0;
Croatia;HRV;4036355;cases;9968;494;2020-52;719.5600982;255.4284745;204923;3671;863;818;Croatia2020-52;2084;ALL
Croatia;HRV;4036355;cases;8028;401;2020-53;445.8478008;221.7347087;212951;4072;785;740;Croatia2020-53;5;ALL
Croatia;HRV;4036355;cases;7035;296;2021-01;373.1832309;172.6805497;219986;4368;649;693;Croatia2021-01;16;ALL
Croatia;HRV;4036355;cases;4961;248;2021-02;297.1988341;134.7750631;224947;4616;695;663;Croatia2021-02;16806;ALL
Croatia;HRV;4036355;cases;3966;211;2021-03;221.1648876;113.7164595;228913;4827;652;655;Croatia2021-03;234;ALL
Croatia;HRV;4036355;cases;3506;200;2021-04;185.1175132;101.8245422;232419;5027;587;657;Croatia2021-04;214;ALL
Croatia;HRV;4036355;cases;2976;142;2021-05;160.5904337;84.72991102;235395;5169;590;614;Croatia2021-05;1982;ALL
Croatia;HRV;4036355;cases;2255;149;2021-06;129.5971241;72.09474885;237650;5318;557;604;Croatia2021-06;235;ALL
Croatia;HRV;4036355;cases;2288;111;2021-07;112.5520426;64.41455224;239938;5429;577;544;Croatia2021-07;16036;ALL
Croatia;HRV;4036355;cases;3028;97;2021-08;131.7029845;51.53164179;242966;5526;532;564;Croatia2021-08;41561;ALL
Croatia;HRV;4036355;cases;3541;64;2021-09;162.7458437;39.88747273;246507;5590;496;538;Croatia2021-09;189;ALL
Croatia;HRV;4036355;cases;4531;87;2021-10;199.9824099;37.40998995;251038;5677;554;526;Croatia2021-10;4188;ALL
Croatia;HRV;4036355;cases;6594;96;2021-11;275.6199591;45.33793484;257632;5773;497;524;Croatia2021-11;21195;ALL
Croatia;HRV;4036355;cases;9583;120;2021-12;400.7823891;53.51362801;267215;5893;569;573;Croatia2021-12;260;ALL
Croatia;HRV;4036355;cases;12804;165;2021-13;554.6340696;70.60825918;280019;6058;634;597;Croatia2021-13;14063;ALL
Croatia;HRV;4036355;cases;12490;250;2021-14;626.654494;102.8155353;292509;6308;658;625;Croatia2021-14;27933;ALL
Croatia;HRV;4036355;cases;15274;254;2021-15;687.8483186;124.865132;307783;6562;646;643;Croatia2021-15;27636;ALL
Croatia;HRV;4036355;cases;14836;292;2021-16;745.9700646;135.2705597;322619;6854;654;664;Croatia2021-16;58557;ALL
Croatia;HRV;4036355;cases;12547;328;2021-17;678.4091092;153.6039323;335166;7182;711;630;Croatia2021-17;723;ALL
Croatia;HRV;4036355;cases;9321;287;2021-18;541.775934;152.3651909;344487;7469;669;583;Croatia2021-18;148713;ALL
Croatia;HRV;4036355;cases;5896;239;2021-19;376.9985544;130.3155941;350383;7708;631;624;Croatia2021-19;15658;ALL
Croatia;HRV;4036355;cases;3596;195;2021-20;235.1626653;107.5227526;353979;7903;547;559;Croatia2021-20;318;ALL
Croatia;HRV;4036355;cases;2155;111;2021-21;142.4800346;75.81097302;356134;8014;536;511;Croatia2021-21;10955;ALL
Croatia;HRV;4036355;cases;1424;72;2021-22;88.66910864;45.33793484;357558;8086;526;617;Croatia2021-22;184;ALL
Croatia;HRV;4036355;cases;939;46;2021-23;58.54291805;29.23429679;358497;8132;533;528;Croatia2021-23;53080;ALL
Croatia;HRV;4036355;cases;669;42;2021-24;39.83792308;21.80184845;359166;8174;494;536;Croatia2021-24;26437;ALL
Croatia;HRV;4036355;cases;479;26;2021-25;28.4415023;16.84688289;359645;8200;550;566;Croatia2021-25;18499;ALL
Croatia;HRV;4036355;cases;585;18;2021-26;26.36041676;10.90092422;360230;8218;464;518;Croatia2021-26;3040;ALL
Croatia;HRV;4036355;cases;589;9;2021-27;29.08564782;6.689203502;360819;8227;508;494;Croatia2021-27;32709;ALL
Croatia;HRV;4036355;cases;769;11;2021-28;33.64421613;4.954965557;361588;8238;515;476;Croatia2021-28;2963;ALL
Croatia;HRV;4036355;cases;1026;7;2021-29;44.47081587;4.459469001;362614;8245;491;418;Croatia2021-29;1701;ALL
Croatia;HRV;4036355;cases;1137;18;2021-30;53.5879525;6.193706946;363751;8263;513;556;Croatia2021-30;7326;ALL
Croatia;HRV;4036355;cases;1287;9;2021-31;60.05418255;6.689203502;365038;8272;461;496;Croatia2021-31;3813;ALL
Croatia;HRV;4036355;cases;1977;11;2021-32;80.86503789;4.954965557;367015;8283;507;556;Croatia2021-32;985;ALL
Croatia;HRV;4036355;cases;2743;18;2021-33;116.9371871;7.184700057;369758;8301;481;515;Croatia2021-33;226;ALL
Croatia;HRV;4036355;cases;3426;24;2021-34;152.8359126;10.40542767;373184;8325;458;505;Croatia2021-34;5092;ALL
Croatia;HRV;4036355;cases;4647;45;2021-35;200.0071847;17.09463117;377831;8370;524;519;Croatia2021-35;13076;ALL
Croatia;HRV;4036355;cases;6077;70;2021-36;265.6852532;28.49105195;383908;8440;544;548;Croatia2021-36;4322;ALL
Croatia;HRV;4036355;cases;8069;60;2021-37;350.4647138;32.20727612;391977;8500;563;548;Croatia2021-37;13661;ALL
Croatia;HRV;4036355;cases;7907;95;2021-38;395.8026487;38.40098307;399884;8595;533;547;Croatia2021-38;13353;ALL
Croatia;HRV;4036355;cases;8808;83;2021-39;414.1112464;44.09919346;408692;8678;554;552;Croatia2021-39;6078;ALL
Croatia;HRV;4036355;cases;9159;94;2021-40;445.1293308;43.85144518;417851;8772;573;526;Croatia2021-40;5809;ALL
Croatia;HRV;4036355;cases;10056;124;2021-41;476.0483159;54.00912457;427907;8896;556;574;Croatia2021-41;10341;ALL
Croatia;HRV;4036355;cases;17411;142;2021-42;680.4901947;65.90104191;445318;9038;613;605;Croatia2021-42;900;ALL
Croatia;HRV;4036355;cases;25023;182;2021-43;1051.295042;80.27044202;470341;9220;629;696;Croatia2021-43;5707;ALL
Croatia;HRV;4036355;cases;30979;280;2021-44;1387.439906;114.4597044;501320;9500;726;678;Croatia2021-44;71;ALL
Croatia;HRV;4036355;cases;37425;381;2021-45;1694.69732;163.7616117;538745;9881;755;780;Croatia2021-45;72116;ALL
Croatia;HRV;4036355;cases;31628;422;2021-46;1710.776183;198.9418671;570373;10303;781;782;Croatia2021-46;49469;ALL
Croatia;HRV;4036355;cases;32936;456;2021-47;1599.561981;217.5229879;603309;10759;852;864;Croatia2021-47;4305;ALL
Croatia;HRV;4036355;cases;27721;459;2021-48;1502.766729;226.6896742;631030;11218;815;821;Croatia2021-48;5231;ALL
Croatia;HRV;4036355;cases;23165;401;2021-49;1260.691887;213.0635189;654195;11619;772;796;Croatia2021-49;3248;ALL
Croatia;HRV;4036355;cases;21161;362;2021-50;1098.169016;189.031936;675356;11981;749;787;Croatia2021-50;5;ALL
Croatia;HRV;4036355;cases;17890;344;2021-51;967.4817998;174.9102842;693246;12325;710;778;Croatia2021-51;3769;ALL
Croatia;HRV;4036355;cases;27698;284;2021-52;1129.434849;155.5859185;720944;12609;735;743;Croatia2021-52;3589;ALL
Croatia;HRV;4036355;cases;44654;269;2022-01;1792.50834;137.0047976;765598;12878;694;714;Croatia2022-01;4364;ALL
Croatia;HRV;4036355;cases;51830;240;2022-02;2390.374484;126.1038734;817428;13118;687;717;Croatia2022-02;3;ALL
Croatia;HRV;4036355;cases;59625;289;2022-03;2761.278431;131.058839;877053;13407;725;726;Croatia2022-03;1400;ALL
Croatia;HRV;4036355;cases;58662;370;2022-04;2930.540054;163.2661151;935715;13777;752;802;Croatia2022-04;1047;ALL
Croatia;HRV;4036355;cases;48058;360;2022-05;2643.969621;180.8562428;983773;14137;779;827;Croatia2022-05;0;ALL
Croatia;HRV;4036355;cases;34135;336;2022-06;2036.31742;172.4328014;1017908;14473;679;732;Croatia2022-06;119;ALL
Croatia;HRV;4036355;cases;23297;342;2022-07;1422.867909;167.9733324;1041205;14815;697;719;Croatia2022-07;0;ALL
Croatia;HRV;4036355;cases;13384;215;2022-08;908.7654579;137.9957908;1054589;15030;621;605;Croatia2022-08;0;ALL
Croatia;HRV;4036355;cases;9232;184;2022-09;560.3075052;98.85156286;1063821;15214;589;625;Croatia2022-09;1;ALL
Croatia;HRV;4036355;cases;9558;122;2022-10;465.5190141;75.81097302;1073379;15336;557;578;Croatia2022-10;1;ALL
Croatia;HRV;4036355;cases;10626;99;2022-11;500.055124;54.7523694;1084005;15435;566;604;Croatia2022-11;0;ALL
Croatia;HRV;4036355;cases;10047;85;2022-12;512.1700148;45.58568312;1094052;15520;526;557;Croatia2022-12;130;ALL
Croatia;HRV;4036355;cases;8671;81;2022-13;463.7352265;41.12621412;1102723;15601;535;552;Croatia2022-13;0;ALL
Croatia;HRV;4036355;cases;6336;84;2022-14;371.7958406;40.87846584;1109059;15685;536;531;Croatia2022-14;218;ALL
Croatia;HRV;4036355;cases;4451;50;2022-15;267.2460673;33.19826923;1113510;15735;491;578;Croatia2022-15;97;ALL
Croatia;HRV;4036355;cases;4218;47;2022-16;214.7729821;24.03158295;1117728;15782;495;515;Croatia2022-16;6;ALL
Croatia;HRV;4036355;cases;5247;53;2022-17;234.493745;24.77482778;1122975;15835;469;451;Croatia2022-17;110;ALL
Croatia;HRV;4036355;cases;4760;53;2022-18;247.9217016;26.26131745;1127735;15888;:;:;Croatia2022-18;28;ALL
Croatia;HRV;4036355;cases;3708;42;2022-19;209.7932417;23.53608639;1131443;15930;:;:;Croatia2022-19;106;ALL
Croatia;HRV;4036355;cases;2782;36;2022-20;160.7886323;19.32436567;1134225;15966;:;:;Croatia2022-20;80;ALL
